site,spectrum id,org,running state,label source,B2 mean,B2 power,B2 log,B2 std,B2 max,mean power,std power,total power,log total,max power,B1 mean,B1 power,B1 log,B1 std,spectral slope,B1 max,B4 B2 ratio,B3 power,B3 log,B3 mean,B3 std,B3 max,B4 frac,B4 B1 ratio,log B4 B1,band gradient,spectral spread,peak to mean,crest factor,log hi lo,hi lo ratio,spectral kurtosis,spectral skew,B3 B2 ratio,spectral flatness,band range,spectral centroid,B4 mean,B4 power,B4 log,spectral entropy,B4 std,B2 B1 ratio,log B2 B1,spectral slope norm,lr B2 B4,clr B2,clr B4,ilr 3,alr B4,lr B1 B4,band gradient proper,lr B3 B4,ssn_B1,rolloff_norm_B3,curvature_B2,flat_fraction,vote_ssn_B1,wvote_ssn_B1,vote_lr_B2_B4,wvote_lr_B2_B4,vote_spectral_spread,wvote_spectral_spread,vote_rolloff_norm_B3,wvote_rolloff_norm_B3,vote_curvature_B2,wvote_curvature_B2,total_votes,weighted_score,weighted_score_norm,prediction,flat_override
VAN1,VAN1_on_2025-09-26,VAN,ON,cluster,20586.84,41173682.0,17.53,87963.21,712000.1,652780.4,1527929.0,5220000000.0,22.38,9274662.0,2590429.0,5180000000.0,22.37,2079489.0,0.0,9274662.0,0.01,4734.15,8.46,2.37,4.86,52.33,0.0,0.0,0.0,-3.38,542.61,14.21,3.77,0.0,0.0,10.1,3.12,0.0,0.0,13.91,652.16,103.4,206806.6,12.24,0.82,193.08,0.01,0.01,-0.0019,5.29,2.38,-2.91,3.36,10.14,10.13,-3.38,-3.78,-0.0668261193464651,0.841,2.566880751639585,0.111125,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
VAN1,VAN1_on_2025-09-22,VAN,ON,cluster,13823.66,27647320.0,17.14,59434.1,512510.1,659466.4,1531207.0,5280000000.0,22.39,10759961.0,2624004.0,5250000000.0,22.38,2056414.0,0.0,10759961.0,0.0,2096.72,7.65,1.05,1.49,16.85,0.0,0.0,0.0,-3.72,458.69,16.32,4.04,0.0,0.0,6.9,2.68,0.0,0.0,14.73,672.22,37.1,74193.52,11.21,0.81,48.81,0.01,0.01,-0.0019,5.92,2.54,-3.38,3.9,11.17,11.17,-3.72,-3.57,-0.0361328574004009,0.824,2.253795084924488,0.074125,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Middletown_GT,20231104_1934,Mid,ON,cluster,38462.64,76925271.0,18.16,176477.3,1396365.0,98993.07,257575.8,792000000.0,20.49,2123693.0,357440.2,715000000.0,20.39,379676.8,0.0,2123693.0,0.0,27394.21,10.22,13.7,81.96,2013.42,0.0,0.0,0.0,-3.65,656.65,21.45,4.63,0.0,0.0,24.9,4.52,0.0,0.0,10.95,1039.73,6.27,12534.87,9.44,0.81,0.34,0.11,0.1,-0.0019,8.72,3.61,-5.11,5.9,11.05,10.95,-3.65,0.78,0.0290237664891635,0.094,1.7195879075493663,0.3966745843230403,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,1.0,0.719,4.0,3.241,0.7998519249753209,ON,0
Van_GT1,20251002_0128,Van,ON,cluster,21781.51,43563023.0,17.59,96378.41,897410.3,610975.3,1191168.0,4890000000.0,22.31,5369581.0,2422037.0,4840000000.0,22.3,1136951.0,0.0,5369581.0,0.0,2641.33,7.88,1.32,2.04,28.84,0.0,0.0,0.0,-3.44,518.63,8.79,2.96,0.0,0.0,2.05,1.84,0.0,0.0,14.42,764.48,80.99,161988.1,12.0,0.84,253.94,0.01,0.01,-0.0019,5.59,2.65,-2.95,3.4,10.31,10.31,-3.44,-4.12,-0.0525674656128259,0.8295,1.7454350594163033,0.079,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT1,20251002_0028,Van,ON,cluster,20585.68,41171360.0,17.53,89665.07,815813.4,605306.7,1180722.0,4840000000.0,22.3,5272478.0,2400564.0,4800000000.0,22.29,1127311.0,0.0,5272478.0,0.0,2363.97,7.77,1.18,1.77,23.55,0.0,0.0,0.0,-3.46,517.07,8.71,2.95,0.0,0.0,2.05,1.84,0.0,0.0,14.52,764.2,75.55,151102.2,11.93,0.84,237.79,0.01,0.01,-0.0019,5.61,2.65,-2.95,3.41,10.37,10.37,-3.46,-4.16,-0.0528523744199415,0.83,1.7904298474475189,0.092625,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT1,20251002_0429,Van,ON,cluster,22333.76,44667522.0,17.61,97833.65,901401.4,615850.9,1195255.0,4930000000.0,22.32,5142552.0,2440988.0,4880000000.0,22.31,1123894.0,0.0,5142552.0,0.0,2434.75,7.8,1.22,1.79,22.06,0.0,0.0,0.0,-3.44,520.76,8.35,2.89,0.0,0.0,1.95,1.81,0.0,0.0,14.51,768.47,80.48,160964.5,11.99,0.84,259.93,0.01,0.01,-0.0019,5.63,2.69,-2.94,3.39,10.33,10.32,-3.44,-4.19,-0.0515322027936759,0.8305,1.7810761921405798,0.09775,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT1,20251002_1131,Van,ON,cluster,24752.06,49504110.0,17.72,108966.7,953861.4,653996.8,1263422.0,5230000000.0,22.38,5528295.0,2591153.0,5180000000.0,22.37,1170140.0,0.0,5528295.0,0.0,2440.2,7.8,1.22,1.96,24.36,0.0,0.0,0.0,-3.46,519.84,8.45,2.91,0.0,0.0,1.9,1.8,0.0,0.0,14.57,782.23,80.85,161706.3,11.99,0.84,272.42,0.01,0.01,-0.0019,5.72,2.75,-2.98,3.44,10.38,10.37,-3.46,-4.19,-0.0468523499259792,0.8335,1.763759198440038,0.109,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT1,20251001_2327,Van,ON,cluster,20783.53,41567062.0,17.54,91175.81,927957.4,606019.4,1179856.0,4850000000.0,22.3,5231138.0,2403238.0,4810000000.0,22.29,1119368.0,0.0,5231138.0,0.0,2222.5,7.71,1.11,1.92,40.19,0.0,0.0,0.0,-3.56,518.83,8.63,2.94,0.0,0.0,1.98,1.82,0.0,0.0,14.59,764.23,54.98,109950.2,11.61,0.84,165.53,0.01,0.01,-0.002,5.94,2.76,-3.18,3.67,10.69,10.69,-3.56,-3.9,-0.0533074323545398,0.827,1.9565938580017388,0.10575,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
OPPD_NC1,20251023_1623,OPP,ON,cluster,10879.58,5439790.0,15.51,35916.19,321348.2,12341.61,36306.16,24683214.0,17.02,972953.9,28121.18,14060590.0,16.46,30352.6,0.0,141183.5,0.58,2037986.0,14.53,4075.97,51296.26,972953.9,0.13,0.22,0.2,-0.5,532.32,78.84,8.88,0.24,0.27,281.95,13.04,0.37,0.16,1.93,530.43,6289.7,3144849.0,14.96,0.82,8597.16,0.39,0.33,-0.002,0.55,0.15,-0.4,0.47,2.06,1.5,-0.5,-0.43,-0.0477267064255493,0.144,1.5734051527894637,0.0,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
Van_GT1,20251002_0830,Van,ON,cluster,25983.34,51966675.0,17.77,115192.3,917687.6,657425.2,1265807.0,5260000000.0,22.38,5529172.0,2603667.0,5210000000.0,22.37,1159689.0,0.0,5529172.0,0.0,2576.71,7.85,1.29,1.93,22.74,0.0,0.0,0.0,-3.63,521.34,8.41,2.9,0.0,0.0,1.92,1.8,0.0,0.0,14.52,788.45,49.08,98159.28,11.49,0.84,135.94,0.01,0.01,-0.002,6.27,2.89,-3.38,3.9,10.89,10.88,-3.63,-3.64,-0.0452877234491386,0.8345,1.4537592831553765,0.091125,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT3,20251004_1214,Van,ON,cluster,3263.32,6526631.0,15.69,11607.62,94658.56,230399.7,517177.7,1840000000.0,21.33,3384215.0,918329.1,1840000000.0,21.33,662384.7,0.0,3384215.0,0.0,1512.5,7.32,0.76,1.74,30.86,0.0,0.0,0.0,-4.01,508.51,14.69,3.83,0.0,0.0,7.97,2.75,0.0,0.0,14.01,711.32,5.52,11048.03,9.31,0.82,3.02,0.0,0.0,-0.002,6.38,2.28,-4.1,4.74,12.02,12.02,-4.01,-1.99,-0.0744796886543104,0.738,0.3219032127477572,0.291375,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT3,20250622_0830,Van,ON,cluster,6601.64,13203276.0,16.4,22066.86,189597.6,251276.2,513480.0,2010000000.0,21.42,3165139.0,998371.1,2000000000.0,21.41,556567.2,0.0,3165139.0,0.0,2057.0,7.63,1.03,2.07,21.95,0.0,0.0,0.0,-4.03,536.37,12.6,3.55,0.0,0.0,5.2,2.3,0.0,0.0,13.79,785.25,5.57,11137.19,9.32,0.83,2.61,0.01,0.01,-0.002,7.08,2.71,-4.37,5.05,12.1,12.1,-4.03,-1.69,-0.0522060732031492,0.8335,0.494136006395913,0.2184023002875359,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT1,20250728_1224,Van,ON,cluster,25157.71,50315411.0,17.73,111674.5,930990.8,617460.8,1240212.0,4940000000.0,22.32,7377027.0,2444313.0,4890000000.0,22.31,1299540.0,0.0,7377027.0,0.0,2108.48,7.65,1.05,9.08,274.1,0.0,0.0,0.0,-3.53,556.46,11.95,3.46,0.0,0.0,4.3,2.19,0.0,0.0,14.66,747.71,62.12,124230.7,11.73,0.83,148.33,0.01,0.01,-0.002,6.0,2.88,-3.13,3.61,10.59,10.58,-3.53,-4.08,-0.0533668154697883,0.681,2.040189063355711,0.0885110638829853,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,1.0,0.719,4.0,3.241,0.7998519249753209,ON,0
Van_GT1,20251002_1031,Van,ON,cluster,25118.96,50237925.0,17.73,110480.0,911449.4,656238.4,1266204.0,5250000000.0,22.38,5549134.0,2599773.0,5200000000.0,22.37,1167915.0,0.0,5549134.0,0.0,2495.38,7.82,1.25,2.06,30.32,0.0,0.0,0.0,-3.56,518.87,8.46,2.91,0.0,0.0,1.86,1.79,0.0,0.0,14.55,783.85,60.13,120267.9,11.7,0.84,221.23,0.01,0.01,-0.002,6.03,2.83,-3.21,3.7,10.68,10.67,-3.56,-3.88,-0.0467418668515111,0.8275,1.580281025027926,0.09525,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT1,20251001_2227,Van,ON,cluster,20792.79,41585587.0,17.54,90335.46,732473.7,606141.3,1177775.0,4850000000.0,22.3,5062122.0,2403738.0,4810000000.0,22.29,1109817.0,0.0,5062122.0,0.0,1644.52,7.41,0.82,1.31,22.09,0.0,0.0,0.0,-3.73,518.6,8.35,2.89,0.0,0.0,1.91,1.81,0.0,0.0,14.89,766.23,33.16,66315.57,11.1,0.84,93.24,0.01,0.01,-0.002,6.44,2.96,-3.48,4.02,11.2,11.19,-3.73,-3.7,-0.0536012351939008,0.8255,2.092614063030968,0.1165,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT3,20251004_0812,Van,ON,cluster,9499.71,18999410.0,16.76,32689.22,242137.2,282442.1,561184.7,2260000000.0,21.54,3221374.0,1120262.0,2240000000.0,21.53,568032.5,0.0,3221374.0,0.0,1295.46,7.17,0.65,1.05,14.26,0.0,0.0,0.0,-4.06,542.72,11.41,3.38,0.0,0.0,4.4,2.15,0.0,0.0,14.36,785.76,5.78,11553.06,9.35,0.84,3.32,0.01,0.01,-0.002,7.41,3.06,-4.35,5.02,12.18,12.18,-4.06,-2.19,-0.0504906886336235,0.6985,0.6812516883521749,0.21425,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,1.0,0.719,4.0,3.241,0.7998519249753209,ON,0
SQN2,SQN NG Unit 2 20250525_0934,SQN,OFF,cluster,51.82,25908.29,10.16,84.53,1540.02,67.16,140.44,134326.1,11.81,1879.22,190.28,95142.31,11.46,218.63,0.0,1879.22,0.44,1790.88,7.49,3.58,8.72,98.22,0.09,0.12,0.11,-0.7,476.94,27.98,5.29,0.1,0.11,44.46,5.43,0.07,0.24,3.97,391.86,22.97,11484.65,9.35,0.86,49.82,0.27,0.24,-0.002,0.81,0.55,-0.27,0.31,2.46,2.11,-0.7,-1.86,-0.1397452304497842,0.744,-1.1367957271268478,0.117,0.0,0.0,0.0,0.0,1.0,0.811,0.0,0.0,0.0,0.0,1.0,0.811,0.2001480750246792,OFF,0
Van_GT1,20250729_1236,Van,ON,cluster,26015.45,52030893.0,17.77,115186.7,911943.5,489564.5,1121132.0,3920000000.0,22.09,6455556.0,1931992.0,3860000000.0,22.07,1496380.0,0.0,6455556.0,0.0,1182.68,7.08,0.59,1.25,22.1,0.0,0.0,0.0,-4.28,486.73,13.19,3.63,0.0,0.0,5.22,2.47,0.0,0.0,15.0,661.02,5.08,10167.02,9.23,0.81,1.25,0.01,0.01,-0.0021,8.54,3.73,-4.81,5.55,12.86,12.85,-4.28,-2.15,-0.0952626664056389,0.7265,2.1562528579997884,0.2181522690336292,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
Towantic_GT2,20250105_0434 GT2,Tow,ON,cluster,58913.69,118000000.0,18.58,182742.6,1376006.0,282347.1,501983.0,2260000000.0,21.54,2150762.0,1070308.0,2140000000.0,21.48,379783.8,0.0,2150762.0,0.0,35221.82,10.47,17.62,39.39,418.46,0.0,0.0,0.0,-3.95,567.84,7.62,2.76,0.0,0.0,1.74,1.65,0.0,0.0,11.86,1080.9,7.59,15176.06,9.63,0.85,2.11,0.06,0.05,-0.0021,8.96,3.54,-5.41,6.25,11.91,11.86,-3.95,0.84,0.0124525845541544,0.315,0.2510121033787971,0.2902862857857232,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,1.0,0.719,4.0,3.241,0.7998519249753209,ON,0
EMSA_GT2_NG,20250105_0434 NG,EMS,ON,cluster,58913.69,118000000.0,18.58,182742.6,1376006.0,282347.1,501983.0,2260000000.0,21.54,2150762.0,1070308.0,2140000000.0,21.48,379783.8,0.0,2150762.0,0.0,35221.82,10.47,17.62,39.39,418.46,0.0,0.0,0.0,-3.95,567.84,7.62,2.76,0.0,0.0,1.74,1.65,0.0,0.0,11.86,1080.9,7.59,15176.06,9.63,0.85,2.11,0.06,0.05,-0.0021,8.96,3.54,-5.41,6.25,11.91,11.86,-3.95,0.84,0.0124525845541544,0.315,0.2510121033787971,0.2902862857857232,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,1.0,0.719,4.0,3.241,0.7998519249753209,ON,0
Middletown_GT,20231027_1106,Mid,ON,cluster,202446.2,405000000.0,19.82,312815.6,2491361.0,446753.3,785475.5,3570000000.0,22.0,6129681.0,1583228.0,3170000000.0,21.88,787637.2,0.0,6129681.0,0.0,2202352.0,14.61,1101.73,3134.26,23794.46,0.0,0.0,0.0,-3.87,737.35,13.72,3.7,0.0,0.0,6.09,2.26,0.01,0.01,11.62,1072.9,14.25,28507.19,10.26,0.87,27.49,0.13,0.12,-0.0021,9.56,3.18,-6.38,7.37,11.74,11.62,-3.87,4.35,-0.0083762073974848,0.1485,-1.1799113148518607,0.1802725340667583,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
Van_GT2,20251003_0810,Van,ON,cluster,20443.31,40886614.0,17.53,61482.53,550350.3,363600.7,673113.0,2910000000.0,21.79,3126971.0,1433952.0,2870000000.0,21.78,529840.2,0.0,3126971.0,0.0,759.64,6.63,0.38,0.21,3.94,0.0,0.0,0.0,-4.06,533.29,8.6,2.93,0.0,0.0,0.78,1.54,0.0,0.0,15.14,858.66,7.33,14658.66,9.59,0.84,7.74,0.01,0.01,-0.0021,7.93,3.64,-4.29,4.95,12.2,12.18,-4.06,-2.96,-0.044247470823805,0.819,-2.8571780701886387,0.184875,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,0.0,0.0,3.0,2.595,0.6404244817374136,ON,0
Mosaic_Riverview,20251005_1101,Mos,ON,manual,438587.9,877000000.0,20.59,1012422.0,6779820.0,2329442.0,3865457.0,18600000000.0,23.65,12660726.0,8877167.0,17800000000.0,23.6,1200243.0,0.0,12660726.0,0.0,1300765.0,14.08,650.71,1506.9,8656.97,0.0,0.0,0.0,-3.57,614.8,5.44,2.33,0.0,0.0,-0.44,1.19,0.0,0.0,10.71,1033.84,198.42,396833.1,12.89,0.86,846.61,0.05,0.05,-0.0022,7.7,2.8,-4.9,5.66,10.76,10.71,-3.57,1.19,-0.0029765249023768,0.1535,-1.9878083076367936,0.1288911113889236,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
Mosaic_Riverview,20251005_1002,Mos,ON,cluster,453770.2,908000000.0,20.63,1005570.0,6748551.0,2957678.0,6740395.0,23700000000.0,23.89,51164047.0,11374898.0,22700000000.0,23.85,9278505.0,0.0,51164047.0,0.0,752472.9,13.53,376.42,1221.5,8609.63,0.0,0.0,0.0,-3.67,664.62,17.3,4.16,0.0,0.0,15.63,3.61,0.0,0.0,11.01,830.01,187.55,375097.8,12.83,0.83,877.6,0.04,0.04,-0.0022,7.79,2.92,-4.88,5.63,11.05,11.01,-3.67,0.7,-0.0226373486308343,0.094,-2.098794374184892,0.1161395174396799,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
Mosaic_Riverview,20251005_1001,Mos,ON,manual,453770.2,908000000.0,20.63,1005570.0,6748551.0,2386350.0,4023881.0,19100000000.0,23.67,22514654.0,9089874.0,18200000000.0,23.62,1921283.0,0.0,22514654.0,0.0,752472.9,13.53,376.42,1221.5,8609.63,0.0,0.0,0.0,-3.6,623.65,9.43,3.07,0.0,0.0,0.55,1.36,0.0,0.0,10.79,1012.33,187.55,375097.8,12.83,0.86,877.6,0.05,0.05,-0.0022,7.79,2.97,-4.82,5.56,10.84,10.79,-3.6,0.7,-0.0067197694523316,0.094,-2.098794374184892,0.1325165645705713,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
Towantic_GT1,20250104_1230 GT1,Tow,ON,cluster,144663.5,289000000.0,19.48,345610.1,2624796.0,598065.3,1071789.0,4780000000.0,22.29,7238370.0,2247261.0,4490000000.0,22.23,913425.7,0.0,7238370.0,0.0,56738.18,10.95,28.38,86.08,1005.6,0.0,0.0,0.0,-4.12,613.46,12.1,3.48,0.0,0.0,3.82,1.94,0.0,0.0,12.37,1030.25,9.58,19162.12,9.86,0.85,24.81,0.06,0.06,-0.0022,9.62,3.85,-5.77,6.66,12.43,12.37,-4.12,1.09,-0.0041918711159256,0.14,-1.5457853548620215,0.3284160520065008,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
EMSA_GT1_ng,20250104_1230 ng,EMS,ON,cluster,144663.5,289000000.0,19.48,345610.1,2624796.0,598065.3,1071789.0,4780000000.0,22.29,7238370.0,2247261.0,4490000000.0,22.23,913425.7,0.0,7238370.0,0.0,56738.18,10.95,28.38,86.08,1005.6,0.0,0.0,0.0,-4.12,613.46,12.1,3.48,0.0,0.0,3.82,1.94,0.0,0.0,12.37,1030.25,9.58,19162.12,9.86,0.85,24.81,0.06,0.06,-0.0022,9.62,3.85,-5.77,6.66,12.43,12.37,-4.12,1.09,-0.0041918711159256,0.14,-1.5457853548620215,0.3284160520065008,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
OPPD_NC1,20251024_0939,OPP,ON,cluster,7539.64,3769822.0,15.14,24269.14,167539.0,10896.02,31633.95,21792033.0,16.9,849703.2,27939.73,13969864.0,16.45,29670.6,0.0,132229.3,0.6,1772091.0,14.39,3544.18,45555.29,849703.2,0.1,0.16,0.15,-0.6,497.2,77.98,8.83,0.21,0.23,286.74,12.9,0.47,0.12,2.06,467.33,4560.51,2280256.0,14.64,0.81,7890.95,0.27,0.24,-0.0023,0.5,-0.01,-0.52,0.6,2.26,1.81,-0.6,-0.25,-0.0553606649428661,0.144,2.1554115957134736,0.0,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
OPPD_NC1,20251023_1414,OPP,ON,cluster,10131.96,5065981.0,15.44,33118.16,238202.6,12161.72,30110.23,24323438.0,17.01,580195.6,29342.18,14671092.0,16.5,32023.84,0.0,145375.8,0.63,1417106.0,14.16,2834.21,30218.81,580195.6,0.13,0.22,0.2,-0.51,511.21,47.71,6.91,0.21,0.23,78.23,6.48,0.28,0.13,2.34,497.29,6338.52,3169259.0,14.97,0.82,13068.59,0.35,0.3,-0.0024,0.47,0.17,-0.3,0.35,2.04,1.53,-0.51,-0.8,-0.0520932831679404,0.612,2.079821188215931,0.0,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
OPPD_NC1,20251025_0046,OPP,ON,cluster,7642.19,3821096.0,15.16,25071.11,151940.1,10988.33,32291.79,21976668.0,16.91,842170.2,29565.41,14782705.0,16.51,32227.09,0.0,142109.6,0.43,1746266.0,14.37,3492.53,44708.52,842170.2,0.07,0.11,0.1,-0.74,451.42,76.64,8.75,0.17,0.18,251.14,11.88,0.46,0.11,2.21,428.44,3253.2,1626601.0,14.3,0.81,5719.96,0.26,0.23,-0.0026,0.85,0.07,-0.78,0.9,2.6,2.21,-0.74,0.07,-0.0498537913819633,0.144,2.8262229989120478,0.016,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
OPPD_NC1,20251024_0206,OPP,ON,cluster,6242.12,3121058.0,14.95,20842.72,166660.1,10361.55,30364.82,20723101.0,16.85,795549.8,29085.73,14542863.0,16.49,32248.18,0.0,141458.7,0.45,1639477.0,14.31,3278.96,41459.52,795549.8,0.07,0.1,0.09,-0.78,450.71,76.78,8.76,0.16,0.17,249.03,11.74,0.53,0.11,2.33,407.76,2839.41,1419703.0,14.17,0.81,4530.29,0.21,0.19,-0.0026,0.79,-0.03,-0.81,0.94,2.68,2.33,-0.78,0.14,-0.0553932163230224,0.144,2.337491964221245,0.018,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
OPPD_NC1,20251026_0450,OPP,ON,cluster,4933.18,2466591.0,14.72,17363.33,142874.5,9797.18,30803.5,19594351.0,16.79,831419.3,28207.89,14103947.0,16.46,31757.08,0.0,148601.8,0.52,1752766.0,14.38,3505.53,44872.06,831419.3,0.06,0.09,0.09,-0.8,447.76,84.86,9.21,0.17,0.18,297.62,13.33,0.71,0.1,2.41,406.02,2542.09,1271047.0,14.06,0.8,4133.97,0.17,0.16,-0.0026,0.66,-0.18,-0.85,0.98,2.74,2.41,-0.8,0.32,-0.0538164502112211,0.144,2.918399198882057,0.027,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
OPPD_NC1,20251024_0625,OPP,ON,cluster,20158.18,10079092.0,16.13,83023.41,680839.6,13917.0,51841.68,27834000.0,17.14,928973.7,28678.91,14339456.0,16.48,31748.74,0.0,155374.4,0.16,1844501.0,14.43,3689.0,48395.52,928973.7,0.06,0.11,0.1,-0.74,400.45,66.75,8.17,0.13,0.14,109.92,9.29,0.18,0.09,2.21,450.99,3141.9,1570951.0,14.27,0.76,5446.47,0.7,0.53,-0.0027,1.86,0.8,-1.06,1.22,2.87,2.21,-0.74,0.16,-0.0512857231041707,0.144,2.187326106240111,0.0185,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
OPPD_NC1,20251023_0955,OPP,ON,cluster,7577.99,3788993.0,15.15,21591.32,170577.0,11444.72,30947.86,22889447.0,16.95,745991.5,32684.84,16342419.0,16.61,33935.83,0.0,140899.6,0.32,1532466.0,14.24,3064.93,39741.16,745991.5,0.05,0.07,0.07,-0.86,415.4,65.18,8.07,0.13,0.14,184.14,9.9,0.4,0.11,2.59,390.06,2451.14,1225569.0,14.02,0.81,4086.11,0.23,0.21,-0.003,1.13,0.14,-0.99,1.14,2.93,2.59,-0.86,0.22,-0.0455696981307109,0.144,1.288079078729756,0.0155,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
OPPD_NC1,20251022_2002,OPP,ON,cluster,678.7,339348.5,12.73,609.06,2833.14,1237.33,9206.56,2474650.0,14.72,325427.1,2997.1,1498548.0,14.22,6272.27,0.0,30114.93,0.03,626404.2,13.35,1252.81,17159.27,325427.1,0.0,0.01,0.01,-1.66,454.03,263.01,16.22,0.3,0.35,863.74,26.88,1.85,0.06,4.98,442.05,20.7,10349.41,9.24,0.68,24.27,0.23,0.2,-0.0034,3.49,0.35,-3.14,3.63,5.48,4.98,-1.66,4.1,-0.1370529002645296,0.144,0.7454337837691992,0.1195,0.0,0.0,1.0,0.839,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.107,0.766781836130306,ON,0
OPPD_NC1,20251022_1233,OPP,ON,cluster,608.5,304247.8,12.63,602.58,3278.48,2048.08,25587.85,4096152.0,15.23,947385.9,3928.96,1964480.0,14.49,8721.78,0.0,45281.12,0.03,1816851.0,14.41,3633.7,50301.94,947385.9,0.0,0.01,0.01,-1.74,483.39,462.57,21.51,0.59,0.81,1058.83,31.17,5.97,0.04,5.22,582.98,21.15,10573.47,9.27,0.56,24.69,0.15,0.14,-0.0034,3.36,-0.07,-3.43,3.96,5.96,5.22,-1.74,5.15,-0.1407535628916224,0.144,0.8246084370636605,0.0975,0.0,0.0,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,3.0,2.268,0.5597235932872655,ON,0
OPPD_NC1,20251023_0122,OPP,ON,cluster,650.95,325473.1,12.69,599.84,2842.42,2078.12,27754.23,4156233.0,15.24,1036174.0,3695.3,1847649.0,14.43,8145.43,0.0,47641.8,0.03,1972501.0,14.49,3945.0,54791.54,1036174.0,0.0,0.01,0.01,-1.72,480.37,498.61,22.33,0.65,0.91,1088.03,31.7,6.06,0.04,5.23,615.88,21.22,10609.83,9.27,0.55,25.24,0.18,0.16,-0.0034,3.42,-0.03,-3.45,3.99,5.97,5.16,-1.72,5.23,-0.1384165158686509,0.144,0.9241838394470476,0.082,0.0,0.0,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,3.0,2.268,0.5597235932872655,ON,0
