site,spectrum id,running state,y,ssn_B1,lr B2 B4,slope_diff_B1_B2,rolloff_norm_B3,spectral spread,spectral slope norm,curvature_B2,lr B3 B4,slope_loglog_B3,flatness_B1,rolloff_norm_B2,curvature_B1,band range,entropy_B3,trans_B2_B3,slope_r2_B2,energy_concentration,trans_B3_B4,entropy_B2,rolloff_norm_B4,crest_B1,crest factor,spectral centroid,B4 B1 ratio,B3 B2 ratio,_old_total,score_weighted,score_unweighted,pred_weighted,pred_unweighted
VAN1,VAN1_on_2025-09-16,ON,1,-0.12476818212050643,3.07,-1.8078084117409539,0.955,403.66,-0.0017,1.410206334494869,-3.55,1.386249169195663,0.4968843909060697,0.0525,-1.0080348691388514,12.72,0.8556772719836122,-0.2022661095361138,0.8849215506758717,0.8509125785782569,2.787205677171465,0.6429333869357449,0.347,2.152265239924145,4.3,469.15,0.0,0.0,2.0,0.681491665800766,0.71999999999712,1,1
GAPAC_TG5,TG5_20250914_0133,ON,1,-0.1938541052402685,5.81,0.040233326558803295,0.9605,313.03,-0.0017,-1.3121052242012814,-1.44,0.04121290739178715,0.11127013028613354,0.4215,-3.298334564720655,11.31,0.8761096927916483,-1.1670836692860664,0.5466348959126397,0.9594018969694283,2.1701826911810578,0.7309827317870626,0.21,2.935071820388786,5.82,426.09,0.0,0.0,6.0,0.4385336099107152,0.47999999999808,1,1
Millenium_GT1_step,GT1 EMI Gen 20250506_1006,ON,1,-0.07002210270035966,6.16,-1.6989989490223878,0.397,680.46,-0.0017,-0.7251012415941689,-0.36,-1.613957306987039,0.6415817232737652,0.249,-0.31675829611099543,9.9,0.840175007048535,-0.2766961508958907,0.7482751486493333,0.7229605150654942,2.162781394319304,0.8196526479407673,0.855,2.9179416709922297,5.74,890.85,0.0,0.0,6.0,0.8287504037028529,0.7599999999969601,1,1
GAPAC_TG5,TG5_20250904_0333,ON,1,-0.1965599024105177,5.68,0.26868808747531636,0.9555,272.69,-0.0017,-1.3026546576933231,-1.36,-0.01952784767161053,0.10177956952230459,0.419,-3.490215081143009,11.45,0.8840995774487098,-1.480741525068356,0.49680375057824444,0.9660651915914409,2.074888311800632,0.7438648266300898,0.208,2.956126414436102,5.88,423.48,0.0,0.0,6.0,0.4385336099107152,0.47999999999808,1,1
Van_GT1,20251001_1826,ON,1,-0.09338974764452504,3.79,-2.551190147165294,0.96,484.15,-0.0017,1.6820578755893956,-3.68,1.3125236193931953,0.6589992481267405,0.047,-0.7402688473937227,12.65,0.8451875243077573,0.044667438911066615,0.877345540114565,0.7675138602074519,2.5240637554693532,0.6267388234000726,0.311,1.9822567351591915,3.95,579.78,0.0,0.0,5.0,0.8059067734679174,0.8399999999966401,1,1
Millenium_GT1_step,GT1 EMI Gen 20250506_1310,ON,1,-0.05791007679350013,6.01,-1.9498407911561806,0.441,531.76,-0.0017,-1.118130081624031,-0.37,-1.571773551725197,0.5335309380310048,0.268,-0.7405848728330191,10.24,0.8437606663846259,-0.27145788663899895,0.7394885042978783,0.7730365708818248,2.113140075367247,0.8678913069583815,0.854,4.2638881363821115,8.44,970.24,0.0,0.0,6.0,0.8287504037028529,0.7599999999969601,1,1
VAN1,VAN1_on_2025-09-19,ON,1,-0.12657395210283037,3.52,-1.8690881116768276,0.955,403.95,-0.0017,1.3752498074257844,-3.17,1.3122619359879524,0.49592632911111567,0.0515,-0.949212820551326,12.8,0.8582312599735854,-0.14269020006286937,0.8848302219818914,0.8512134480462006,2.645735403855346,0.641812000331622,0.359,2.2241280294370593,4.44,462.37,0.0,0.0,4.0,0.7091788326474566,0.7599999999969601,1,1
Van_GT1,20251001_1926,ON,1,-0.09240605211830127,4.11,-2.508905791033129,0.958,487.21,-0.0017,1.7937241704570928,-3.57,1.1114879731355511,0.6680426163471853,0.046,-0.7213829212305628,12.85,0.8553505082349049,-0.0043781851593247545,0.8719986429168429,0.7612256575910131,2.551422101980657,0.6274807014134398,0.3275,1.996668209762159,3.98,585.54,0.0,0.0,5.0,0.767928755724352,0.7999999999968,1,1
Van_GT1,20251001_2027,ON,1,-0.09091459023456808,4.13,-2.5868741174698466,0.9555,490.28,-0.0017,1.548711291353879,-3.82,0.9527149257876238,0.6771569555799284,0.046,-0.7078034935823001,13.06,0.8648052198693045,-0.019119235807825596,0.8881769986823254,0.7562985304736609,2.6298005151901904,0.6308060777590305,0.341,1.9396805447548706,3.87,591.22,0.0,0.0,5.0,0.8049736635193455,0.8399999999966401,1,1
VAN1,VAN1_on_2025-09-23,ON,1,-0.12948589369821542,3.3,-1.576152063548637,0.839,408.35,-0.0017,1.252956893287332,-4.57,0.23040070419481354,0.509613881856573,0.0535,-0.9217043144562568,14.02,0.8913280220954388,-0.10715344644822933,0.8822467881585222,0.8465517804657507,4.711941072848333,0.6480919297124235,0.4635,2.0437806932933387,4.08,468.83,0.0,0.0,3.0,0.681491665800766,0.71999999999712,1,1
Van_GT2,20250814_1659,ON,1,0.06855134270492245,7.83,-8.117811797222474,0.8075,457.71,-0.0018,-0.10401195112041599,-2.68,-0.20284530233912898,0.5193180272493186,0.085,0.7501140864501578,13.61,0.9726132587914106,0.831102034669659,0.9513167111395967,0.8222301670991303,3.3657585095321227,0.7086466997054801,0.8905,2.381716195309615,4.66,1379.68,0.0,0.0,5.0,0.6108615796816153,0.5999999999976,1,1
Van_GT1,20250728_1625,ON,1,-0.08033485748188522,3.84,-3.230846085614354,0.8405,512.17,-0.0018,1.7480966782979181,-5.22,0.402625556503129,0.7357355412678959,0.049,-0.6715124333371809,13.98,0.910171763669517,-0.3117417641119933,0.910009155559403,0.7165224481021402,4.6137355491977345,0.6355984315820717,0.311,1.797359883287773,3.58,638.29,0.0,0.0,4.0,0.7772864966726548,0.7999999999968,1,1
Van_GT1,20251001_2127,ON,1,-0.08315067806444512,4.41,-2.7352983575157968,0.958,502.87,-0.0018,1.414046895963546,-3.53,0.9322544696427509,0.7175448534455814,0.051,-0.6501758320148512,12.95,0.8595708797130354,0.1522958548608404,0.8918868819177973,0.7329761152010443,2.5794225817682643,0.6378193319633589,0.3415,1.8911211652555435,3.77,621.32,0.0,0.0,5.0,0.767928755724352,0.7999999999968,1,1
Van_GT1,20250729_1637,ON,1,-0.09875492701150305,3.86,-2.567436062934988,0.835,472.32,-0.0018,2.062639616777319,-4.67,0.44885173142846274,0.6433641358205291,0.0435,-0.8642900445724652,13.77,0.888937296662044,-0.05093555254893145,0.870178054421372,0.7745716984488519,4.5893718281545635,0.6261055918878391,0.2335,1.8677001814813494,3.73,573.56,0.0,0.0,4.0,0.7772864966726548,0.7999999999968,1,1
Van_GT1,20251001_1626,ON,1,-0.09835476212208447,4.59,-2.1877083831982196,0.965,475.5,-0.0018,1.6084738213448124,-3.34,0.9566104079607519,0.6429314130170248,0.046,-0.8127357161901745,13.18,0.8602401338918577,-0.12731401198637693,0.8528257596419158,0.7722831078172758,2.89592973835245,0.6287486321131085,0.4595,2.0226313789328936,4.03,574.39,0.0,0.0,5.0,0.7772864966726548,0.7999999999968,1,1
OPPD_NC1,20251027_0852,ON,1,-0.05419967794157807,1.65,-1.165910051063649,0.144,452.18,-0.0018,2.410452700595744,-0.53,0.3250495200988672,0.6912004632480941,0.06,0.8687874016081982,2.18,0.2885836472930913,-1.2768559559002126,0.5602130216182654,0.7509061516183083,3.939456223948823,0.6101393161184945,0.844,1.956492109277548,7.95,538.52,0.25,0.11,2.0,0.7618000798580162,0.67999999999728,1,1
Middletown_GT,20250731_1926,ON,1,0.031079129370382645,9.18,-2.599940174357699,0.531,805.81,-0.0018,-1.9276014831362076,6.42,-1.1756672683820244,0.6461770422584973,0.624,0.13169505070084156,11.21,0.8167647585355259,0.7774716143604454,0.2926258722351779,0.6454360739156765,2.6922472976209866,0.8490341125956734,0.8585,2.2967497011625273,4.3,1158.54,0.0,0.06,6.0,0.6849139669311081,0.6399999999974401,1,1
OPPD_NC1,20251024_1712,ON,1,-0.05599295103886411,1.27,-0.9125216501031819,0.144,484.1,-0.0018,2.3824381274512643,-0.48,0.09821225990397386,0.6420964535354925,0.058,1.1230204733037246,2.06,0.2784042776210842,-1.1573216652343845,0.48373177541641277,0.727307375930256,4.139510027871908,0.6240922580860373,0.842,2.30329323498806,7.83,511.59,0.21,0.17,2.0,0.6973750115887024,0.6399999999974401,1,1
Middletown_GT,20250801_1554,ON,1,0.03003950925842403,8.68,-3.6905256858984536,0.321,650.27,-0.0018,0.9983781287177218,1.81,-3.0830313307892565,0.6275733977035101,0.2265,-0.022288840683165348,11.06,0.8039928385513682,0.7302780719020161,0.7063414570538702,0.697507071090228,2.4865167267482224,0.6628318399849079,0.858,2.5324414278816083,5.17,1019.14,0.0,0.0,6.0,0.8335198106712904,0.7599999999969601,1,1
Middletown_ST,20250806_1135,ON,1,0.05518714991691602,9.32,-4.184392768438066,0.108,802.46,-0.0018,-2.2436116859529185,0.84,-1.7800504488534636,0.722693820759381,0.3585,-1.4414758718770206,9.93,0.5808923649140615,-0.028859576673799126,0.6673566526624648,0.5394278916305093,2.810312074542242,0.8618860219893,0.856,1.7122160280317857,5.06,1525.37,0.0,0.0,6.0,0.6734667439731924,0.6399999999974401,1,1
Middletown_ST,20231108_1958,ON,1,0.05747746197794094,9.62,-2.9698604033154705,0.0175,873.42,-0.0018,-1.8811695499259495,1.95,-2.3993677432826233,0.6804208851592667,0.3825,-1.1610573658361265,9.78,0.5558203305560677,-0.47577479928775723,0.5293225754902359,0.5803764925791772,2.78979149939456,0.8690257434189266,0.856,1.8121857622690807,4.42,1748.66,0.0,0.0,6.0,0.7136653466736286,0.67999999999728,1,1
Van_GT1,20251001_1726,ON,1,-0.09892822998101228,5.05,-2.2990662583913233,0.8185,478.24,-0.0019,2.063216649667323,-3.99,-0.29394747638825397,0.654105115158769,0.0455,-0.7764123617571247,14.23,0.8367268669092452,0.08525889095953598,0.8508161752600012,0.7686401375196583,4.313955816360554,0.6253171667805383,0.4925,2.0599113155934097,4.11,578.47,0.0,0.0,5.0,0.778219606621227,0.7999999999968,1,1
Middletown_GT,20240330_1959,ON,1,0.028744703107392525,8.71,-4.131270340676662,0.244,648.41,-0.0019,1.8740490351591403,-0.91,-1.5916034812677122,0.6558935303897346,0.0375,0.3197173942325109,11.93,0.7854677612903826,-1.54185027707905,0.7963110822107069,0.6600165041568844,2.7875814535777454,0.634263016282712,0.8595,2.357918839920644,4.5,1038.55,0.0,0.0,6.0,0.9261290694812235,0.87999999999648,1,1
VAN1,VAN1_on_2025-09-26,ON,1,-0.06682611934646514,5.29,-2.4532200661945103,0.841,542.61,-0.0019,2.5668807516395855,-3.78,0.41300055468825086,0.7696881136609365,0.057,-0.30763056145807516,13.91,0.8665613933492077,-0.018047410639223216,0.639724615710388,0.6984342777470217,4.170246891779172,0.6478541803273696,0.349,1.8921833632513687,3.77,652.16,0.0,0.0,5.0,0.7403289163900507,0.7599999999969601,1,1
VAN1,VAN1_on_2025-09-22,ON,1,-0.036132857400400994,5.92,-4.006467963286877,0.824,458.69,-0.0019,2.253795084924488,-3.57,0.10021927565854484,0.6311073122585701,0.053,-2.5682990512230153,14.73,0.9130769331913945,-0.16414211219073582,0.8657865548067448,0.7366984537312222,4.686286348274055,0.6434837987910205,0.5685,2.0249911009228407,4.04,672.22,0.0,0.0,5.0,0.7121472715122583,0.71999999999712,1,1
Middletown_GT,20231104_1934,ON,1,0.02902376648916355,8.72,-3.4356729293521164,0.094,656.65,-0.0019,1.7195879075493665,0.78,-2.403187230434467,0.6411325236909802,0.039,0.29092149104278653,10.95,0.6473211882404803,-1.9017077035659806,0.6679081678774287,0.6674784981755769,2.806234057883554,0.6490309921111553,0.859,2.437497588602044,4.63,1039.73,0.0,0.0,6.0,0.8891714891986193,0.8399999999966401,1,1
Van_GT1,20251002_0128,ON,1,-0.05256746561282595,5.59,-4.137983069551391,0.8295,518.63,-0.0019,1.7454350594163033,-4.12,0.2249066503353499,0.8641699400794549,0.05,-0.8363390796074142,14.42,0.9042999769087314,0.12250862039800725,0.9121223069860229,0.592359989715413,4.367131628737459,0.6376141631745639,0.4695,1.4889488253702214,2.96,764.48,0.0,0.0,5.0,0.7402415888776613,0.7599999999969601,1,1
Van_GT1,20251002_0028,ON,1,-0.05285237441994159,5.61,-4.345221908662961,0.83,517.07,-0.0019,1.7904298474475189,-4.16,0.20973843708265155,0.8634144366513621,0.0515,-0.846363774569524,14.52,0.9102601606718844,0.09953375254015362,0.9184430506777141,0.5920764347991573,4.379239275483911,0.6407604230946802,0.462,1.4820086319249566,2.95,764.2,0.0,0.0,5.0,0.7402415888776613,0.7599999999969601,1,1
Van_GT1,20251002_0429,ON,1,-0.05153220279367593,5.63,-4.206706260856494,0.8305,520.76,-0.0019,1.7810761921405798,-4.19,0.16078920094104415,0.8696817630759196,0.05,-0.8098952971713711,14.51,0.9112279695124645,0.15143027015501076,0.9133114086440676,0.5871990609940412,4.307991367735032,0.6391290664319021,0.476,1.451464741099963,2.89,768.47,0.0,0.0,5.0,0.7402415888776613,0.7599999999969601,1,1
Van_GT1,20251002_1131,ON,1,-0.046852349925979295,5.72,-4.786124739856745,0.8335,519.84,-0.0019,1.763759198440038,-4.19,0.1727099380416294,0.8817804565526497,0.0525,-0.8046437824789783,14.57,0.9011845099624858,0.4290406307204917,0.925657628133774,0.5828514429040532,4.5089752549875906,0.6409325589730697,0.4605,1.460659834725175,2.91,782.23,0.0,0.0,5.0,0.7402415888776613,0.7599999999969601,1,1
Van_GT1,20251001_2327,ON,1,-0.0533074323545398,5.94,-4.014233199039711,0.827,518.83,-0.002,1.9565938580017388,-3.9,0.05954799416702782,0.8646543473520715,0.0515,-0.8255718080381647,14.59,0.906500457724518,-0.18155246331398223,0.9051347277291103,0.5905588064977442,4.393751972594056,0.6406221318819592,0.524,1.4753658706481412,2.94,764.23,0.0,0.0,5.0,0.7772864966726548,0.7999999999968,1,1
OPPD_NC1,20251023_1623,ON,1,-0.0477267064255493,0.55,-1.1196338719770134,0.144,532.32,-0.002,1.5734051527894635,-0.43,0.02671101581218908,0.6603126066942651,0.14,1.2370632354273439,1.93,0.30586666033293053,-1.2594567640200323,0.6121438144915767,0.6514062444633261,3.9469990623694526,0.7137386663553899,0.68,2.2406560978063537,8.88,530.43,0.22,0.37,2.0,0.6973750115887024,0.6399999999974401,1,1
Van_GT1,20251002_0830,ON,1,-0.04528772344913865,6.27,-4.728657122968051,0.8345,521.34,-0.002,1.4537592831553765,-3.64,0.23229476322609494,0.8873729149862554,0.0515,-0.795628420908981,14.52,0.9091155789487124,0.542205815038288,0.9370570238887415,0.580714516804659,4.159922502988915,0.6389210047394146,0.561,1.457260965967276,2.9,788.45,0.0,0.0,5.0,0.7153009664177008,0.71999999999712,1,1
Van_GT3,20251004_1214,ON,1,-0.07447968865431044,6.38,-3.9546851932681935,0.738,508.51,-0.002,0.3219032127477572,-1.99,-0.7926269411770928,0.751489690615665,0.066,-0.6737485491858889,14.01,0.8881469547020061,0.2200157930156983,0.9564616101802266,0.6794243600832889,2.960739060083828,0.7023232549070219,0.8655,1.919684199054513,3.83,711.32,0.0,0.0,6.0,0.7153009664177008,0.71999999999712,1,1
Van_GT3,20250622_0830,ON,1,-0.052206073203149204,7.08,-4.498591200256201,0.8335,536.37,-0.002,0.494136006395913,-1.69,-0.5243557704631594,0.846027034172051,0.0775,-0.5090879200079048,13.79,0.8830634839250955,0.13846306752904214,0.9438297326063566,0.6131997653697318,3.6518127643013294,0.6979711262406358,0.852,1.780534633917239,3.55,785.25,0.0,0.0,6.0,0.7662701570701782,0.7599999999969601,1,1
Van_GT1,20250728_1224,ON,1,-0.053366815469788345,6.0,-3.9096366165362966,0.681,556.46,-0.002,2.040189063355711,-4.08,-0.5701804665705943,0.8685932040935175,0.0515,-0.3502225869499734,14.66,0.7208784380746688,0.8526598414112603,0.8966247659628033,0.6124898962236457,4.041480001524031,0.6412328907636723,0.244,1.7372497086631467,3.46,747.71,0.0,0.0,5.0,0.778219606621227,0.7999999999968,1,1
Van_GT1,20251002_1031,ON,1,-0.04674186685151114,6.03,-4.683851340281909,0.8275,518.87,-0.002,1.580281025027926,-3.88,0.14437202869646018,0.882281617943753,0.052,-0.8133321866374976,14.55,0.9026828626130865,0.46821050801439545,0.9340328912800288,0.5822568298795633,4.527328771941507,0.640896588795061,0.205,1.4609819756228146,2.91,783.85,0.0,0.0,5.0,0.7402415888776613,0.7599999999969601,1,1
Van_GT1,20251001_2227,ON,1,-0.05360123519390082,6.44,-4.202259356856862,0.8255,518.6,-0.002,2.0926140630309678,-3.7,-0.1689402487560504,0.8662653921077145,0.0515,-0.8239515207133163,14.89,0.9212237716344164,0.07325407150816199,0.9057999542061909,0.5878439512696056,4.042268081956616,0.6415946864105765,0.5485,1.4511847668727633,2.89,766.23,0.0,0.0,5.0,0.7153009664177008,0.71999999999712,1,1
Van_GT3,20251004_0812,ON,1,-0.050490688633623555,7.41,-4.812867656351473,0.6985,542.72,-0.002,0.6812516883521749,-2.19,-0.78918888321369,0.8738079051684131,0.0825,-0.4726810570173621,14.36,0.9253010994711662,0.16197200123740307,0.9582485189237059,0.5853137667708694,3.6904786886908467,0.6933360723546853,0.863,1.6957458306587507,3.38,785.76,0.0,0.0,6.0,0.7153009664177008,0.71999999999712,1,1
SQN2,SQN NG Unit 2 20250525_0934,OFF,0,-0.13974523044978424,0.81,0.3320338923817929,0.744,476.94,-0.002,-1.1367957271268478,-1.86,-0.38481258886120445,0.5789221443319916,0.698,0.21137437268303894,3.97,0.8371730673940618,1.8350482957764522,0.32838053275365264,0.5792672935839593,4.649463642496863,0.9181473084737457,0.586,3.142586289914349,5.29,391.86,0.12,0.07,2.0,0.28338345368901885,0.27999999999888003,0,0
Van_GT1,20250729_1236,ON,1,-0.09526266640563898,8.54,-3.619926432283236,0.7265,486.73,-0.0021,2.1562528579997884,-2.15,-0.6425066524642286,0.6397021531835683,0.052,-1.068086768660517,15.0,0.901141734904001,-0.35641239667381597,0.9048842313591839,0.7243115834494411,3.123162759733175,0.6410734011419661,0.8595,1.8279493423418347,3.63,661.02,0.0,0.0,6.0,0.7523458742126943,0.7599999999969601,1,1
Towantic_GT2,20250105_0434 GT2,ON,1,0.01245258455415441,8.96,-3.4949983615748628,0.315,567.84,-0.0021,0.2510121033787971,0.84,-2.706870251596697,0.9438331696695258,0.113,-0.4144332304379001,11.86,0.8293994593703472,-1.5776867688752683,0.9422148654481741,0.5069480247429857,2.738465138655094,0.7553910567500203,0.8815,1.4175610221708657,2.76,1080.9,0.0,0.0,6.0,0.9261290694812235,0.87999999999648,1,1
EMSA_GT2_NG,20250105_0434 NG,ON,1,0.01245258455415441,8.96,-3.4949983615748628,0.315,567.84,-0.0021,0.2510121033787971,0.84,-2.706870251596697,0.9438331696695258,0.113,-0.4144332304379001,11.86,0.8293994593703472,-1.5776867688752683,0.9422148654481741,0.5069480247429857,2.738465138655094,0.7553910567500203,0.8815,1.4175610221708657,2.76,1080.9,0.0,0.0,6.0,0.9261290694812235,0.87999999999648,1,1
Middletown_GT,20231027_1106,ON,1,-0.008376207397484873,9.56,-1.644862928327656,0.1485,737.35,-0.0021,-1.1799113148518607,4.35,-3.185439379214026,0.9081356889423815,0.5355,-0.756257561048727,11.62,0.7767349430119838,0.27578080088409074,0.6656756546572057,0.5241192725507493,2.4408532916285157,0.9183372759838898,0.673,1.9676470279422549,3.7,1072.9,0.0,0.01,6.0,0.6849139669311081,0.6399999999974401,1,1
Van_GT2,20251003_0810,ON,1,-0.04424747082380507,7.93,-6.119545844924263,0.819,533.29,-0.0021,-2.8571780701886387,-2.96,-0.23166516573803492,0.8679616786741412,0.1455,-0.9199125672040617,15.14,0.9888688317903752,0.16222910428073997,0.9245853687147362,0.5200077387938468,2.914982589025857,0.760479720505909,0.904,1.4767079749647969,2.93,858.66,0.0,0.0,5.0,0.6411274819995143,0.6399999999974401,1,1
Mosaic_Riverview,20251005_1101,ON,1,-0.0029765249023768156,7.7,-4.2220013467028235,0.1535,614.8,-0.0022,-1.9878083076367936,1.19,-4.586705080411958,0.9904723077810096,0.274,-0.17960782757803728,10.71,0.7885708485403888,-0.007237897141454397,0.8307818841871744,0.4301633499603792,4.018039300046328,0.8259844065000331,0.9925,1.194241363013755,2.33,1033.84,0.0,0.0,6.0,0.8103122666401946,0.7599999999969601,1,1
Mosaic_Riverview,20251005_1002,ON,1,-0.02263734863083437,7.79,-3.914226087056613,0.094,664.62,-0.0022,-2.0987943741848922,0.7,-3.742795568279529,0.768339703774971,0.277,0.6460543256435949,11.01,0.7153949851837557,0.06905481518309298,0.8323688452008151,0.6137176361282272,4.114251252984834,0.8311511402691463,0.993,2.1208437948238283,4.16,830.01,0.0,0.0,6.0,0.8315554078446602,0.7999999999968,1,1
Mosaic_Riverview,20251005_1001,ON,1,-0.006719769452331699,7.79,-4.1965036677911005,0.094,623.65,-0.0022,-2.0987943741848922,0.7,-3.742795568279529,0.9810028521535741,0.277,-0.10628706826779262,10.79,0.7153949851837557,0.06905481518309298,0.8323688452008151,0.4481133591640691,4.114251252984834,0.8311511402691463,0.993,1.5738151493173764,3.07,1012.33,0.0,0.0,6.0,0.8103122666401946,0.7599999999969601,1,1
Towantic_GT1,20250104_1230 GT1,ON,1,-0.004191871115925664,9.62,-3.9719873326830384,0.14,613.46,-0.0022,-1.5457853548620217,1.09,-2.876013467239967,0.9390604817290995,0.1885,-0.08688697481441077,12.37,0.7543171996231485,-1.293477737462105,0.9180947569097097,0.5079203725721515,2.7229225173226066,0.8139478505027914,0.987,1.794707404983695,3.48,1030.25,0.0,0.0,6.0,0.8473571744351884,0.7999999999968,1,1
EMSA_GT1_ng,20250104_1230 ng,ON,1,-0.004191871115925664,9.62,-3.9719873326830384,0.14,613.46,-0.0022,-1.5457853548620217,1.09,-2.876013467239967,0.9390604817290995,0.1885,-0.08688697481441077,12.37,0.7543171996231485,-1.293477737462105,0.9180947569097097,0.5079203725721515,2.7229225173226066,0.8139478505027914,0.987,1.794707404983695,3.48,1030.25,0.0,0.0,6.0,0.8473571744351884,0.7999999999968,1,1
OPPD_NC1,20251024_0939,ON,1,-0.0553606649428661,0.5,-0.5361535193013589,0.144,497.2,-0.0023,2.1554115957134736,-0.25,-0.30294049864934747,0.651486953268768,0.13,1.0622733164079388,2.06,0.27348778198359996,-1.117093462060006,0.3982583161711114,0.6830181056540906,4.680708503747631,0.7096386284043128,0.48,2.175468611870959,8.83,467.33,0.16,0.47,2.0,0.6643329616447764,0.6399999999974401,1,1
OPPD_NC1,20251023_1414,ON,1,-0.052093283167940437,0.47,-0.8458386892383135,0.612,511.21,-0.0024,2.079821188215931,-0.8,0.34778315359561107,0.6444104495985902,0.096,1.1713705984089673,2.34,0.428267275392083,-1.0737255059737913,0.4961499307138052,0.6723317476142752,4.156888406631901,0.6966238843419251,0.442,2.2258705123009084,6.91,497.29,0.22,0.28,2.0,0.7223156340486628,0.67999999999728,1,1
OPPD_NC1,20251025_0046,ON,1,-0.049853791381963324,0.85,-0.44213631653688557,0.144,451.42,-0.0026,2.8262229989120473,0.07,-0.566232539128439,0.6514395711404771,0.096,1.1181707193635142,2.21,0.2792830648903364,-1.2555955280760545,0.263557475186434,0.6907612731039228,4.639718655769186,0.6922356480028582,0.48,2.1923999760476955,8.75,428.44,0.11,0.46,2.0,0.6643329616447764,0.6399999999974401,1,1
OPPD_NC1,20251024_0206,ON,1,-0.05539321632302245,0.79,-0.2309817338028458,0.144,450.71,-0.0026,2.337491964221245,0.14,-0.3039695128154537,0.6348962791017336,0.266,1.2157278205089213,2.33,0.2998419743539414,-1.1225473745335925,0.2349703471718133,0.7069613769801066,2.8680906131993433,0.7072200350852806,0.482,2.2053363815348566,8.76,407.76,0.1,0.53,2.0,0.6643329616447764,0.6399999999974401,1,1
OPPD_NC1,20251026_0450,ON,1,-0.05381645021122118,0.66,-0.06756110066643417,0.144,447.76,-0.0026,2.9183991988820575,0.32,-0.4817404779306201,0.6317921804849164,0.348,1.19081764099404,2.41,0.27241702433543746,-1.3621870729891574,0.15355476880056074,0.712731682463149,4.490315269275089,0.6994436424977515,0.484,2.2952322845652264,9.21,406.02,0.09,0.71,2.0,0.6223800206456654,0.5999999999976,1,1
OPPD_NC1,20251024_0625,ON,1,-0.05128572310417079,1.86,-1.0015814494555841,0.144,400.45,-0.0027,2.187326106240111,0.16,-0.48373331549589665,0.643982502516678,0.054,1.164162940794703,2.21,0.2661840712929027,-1.1484743578442496,0.49152903472918685,0.7616310056880102,4.1778958477479895,0.6157764527824672,0.476,2.327600279515488,8.17,450.99,0.11,0.18,2.0,0.7867407023179769,0.71999999999712,1,1
OPPD_NC1,20251023_0955,ON,1,-0.04556969813071092,1.13,-0.9996250359902752,0.144,415.4,-0.003,1.288079078729756,0.22,-0.02780603471567038,0.6605927713530226,0.268,1.3521445072714544,2.59,0.27028611726406365,-0.9853079308240389,0.6561840400920806,0.6832891127620943,2.702982676801903,0.7667122455065946,0.47,2.076259793872585,8.07,390.06,0.07,0.4,2.0,0.7500028008953535,0.71999999999712,1,1
OPPD_NC1,20251022_2002,ON,1,-0.1370529002645296,3.49,1.9895257299896842,0.144,454.03,-0.0034,0.7454337837691992,4.1,-2.2451234554588075,0.27716837132433464,0.944,0.6876551954921568,4.98,0.2102428133962302,-1.1144946488388099,0.04186326715077626,0.8382262487264939,2.526393062003579,0.9451851466261401,0.604,3.1698637238812917,16.22,442.05,0.01,1.85,4.0,0.5469550200148336,0.47999999999808,1,1
OPPD_NC1,20251022_1233,ON,1,-0.14075356289162244,3.36,2.25951142389514,0.144,483.39,-0.0034,0.8246084370636605,5.15,-2.308561806104603,0.2397021599188056,0.948,0.48305985923222394,5.22,0.19327689877235843,-1.279440168241761,0.09783506228808547,0.9052295968715016,2.61281040815314,0.9376357571307905,0.608,3.394843531375972,21.51,582.98,0.01,5.97,3.0,0.5469550200148336,0.47999999999808,1,1
OPPD_NC1,20251023_0122,ON,1,-0.1384165158686509,3.42,2.1457475247576547,0.144,480.37,-0.0034,0.9241838394470475,5.23,-2.3525337072636914,0.245563048618807,0.946,0.5153434854968073,5.23,0.19175327040021223,-1.1458822660455494,0.06259264558368816,0.9017894465974111,2.62783705145067,0.9420534585700773,0.602,3.5906192935993864,22.33,615.88,0.01,6.06,3.0,0.5469550200148336,0.47999999999808,1,1
OPPD_NC1,20251023_0850,ON,1,-0.10814461064266354,4.68,0.669325816457483,0.144,429.03,-0.0036,0.8931381076025541,5.34,-2.4917563733908117,0.28224377841101034,0.696,0.9974672693751442,5.34,0.193172967741592,-1.2121082444326579,0.25872179228863057,0.8348697981215469,2.5306264299712944,0.9028669101627488,0.61,3.5254013188797773,21.79,675.16,0.01,1.95,4.0,0.5469550200148336,0.47999999999808,1,1
SQN2,SQN NG Unit 2 20250527_1433,ON,1,0.022368458612966817,5.29,-1.0545300466173457,0.246,282.13,-0.0042,-2.4163249940530656,1.51,-1.4770137707821085,0.6728126359254916,0.602,-1.1225063479952553,5.29,0.7038533810082487,0.6785513169028974,0.09507581907015294,0.6063533651022385,2.2214116241032995,0.8545520883814305,0.556,5.531466358628416,7.62,489.19,0.01,0.02,5.0,0.6560556084923288,0.5599999999977601,1,1
SQN2,SQN NG Unit 2 20250526_1808,ON,1,-0.035923048848499776,3.37,-1.620592713706349,0.752,205.77,-0.0046,-1.5549273603911093,0.03,-0.6015009064180622,0.6067781345069285,0.464,-1.5396496065594583,5.58,0.8791448046730024,0.5321126480600578,0.5330216676703723,0.6993785662179955,2.5528096126532396,0.9025095712836856,0.548,2.2510329281261092,4.26,240.53,0.0,0.04,3.0,0.5385446229182103,0.51999999999792,1,1
