site,spectrum_id,org,true_label,label_source,cv_fold,total_power,mean_power,max_power,std_power,B1_power,B1_mean,B1_max,B1_std,B2_power,B2_mean,B2_max,B2_std,B3_power,B3_mean,B3_max,B3_std,B4_power,B4_mean,B4_max,B4_std,B1_frac,B2_frac,B3_frac,B4_frac,log_total,B1_log,B2_log,B3_log,B4_log,B2_B1_ratio,B3_B1_ratio,B4_B1_ratio,B4_B2_ratio,B3_B2_ratio,hi_lo_ratio,log_B2_B1,log_B4_B1,log_hi_lo,spectral_centroid,spectral_spread,spectral_skew,spectral_kurtosis,spectral_entropy,spectral_flatness,peak_freq_mhz,peak_to_mean,spectral_slope,rolloff_freq_mhz,crest_factor,amplitude_cv,band_gradient,band_range,LogReg_L1__all__pred,LogReg_L1__all__correct,LogReg_L1__all__prob_ON,LogReg_L2__all__pred,LogReg_L2__all__correct,LogReg_L2__all__prob_ON,LogReg_EN__all__pred,LogReg_EN__all__correct,LogReg_EN__all__prob_ON,LinearSVM__all__pred,LinearSVM__all__correct,LinearSVM__all__prob_ON,RBF_SVM__all__pred,RBF_SVM__all__correct,RBF_SVM__all__prob_ON,Ridge__all__pred,Ridge__all__correct,Ridge__all__decision,LogReg_L1__rfecv__pred,LogReg_L1__rfecv__correct,LogReg_L1__rfecv__prob_ON,LogReg_L2__rfecv__pred,LogReg_L2__rfecv__correct,LogReg_L2__rfecv__prob_ON,LogReg_EN__rfecv__pred,LogReg_EN__rfecv__correct,LogReg_EN__rfecv__prob_ON,LinearSVM__rfecv__pred,LinearSVM__rfecv__correct,LinearSVM__rfecv__prob_ON,RBF_SVM__rfecv__pred,RBF_SVM__rfecv__correct,RBF_SVM__rfecv__prob_ON,Ridge__rfecv__pred,Ridge__rfecv__correct,Ridge__rfecv__decision,LogReg_L1__si__pred,LogReg_L1__si__correct,LogReg_L1__si__prob_ON,LogReg_L2__si__pred,LogReg_L2__si__correct,LogReg_L2__si__prob_ON,LogReg_EN__si__pred,LogReg_EN__si__correct,LogReg_EN__si__prob_ON,LinearSVM__si__pred,LinearSVM__si__correct,LinearSVM__si__prob_ON,RBF_SVM__si__pred,RBF_SVM__si__correct,RBF_SVM__si__prob_ON,Ridge__si__pred,Ridge__si__correct,Ridge__si__decision
HARQST3,HARQST3_off_2025-06-21,HAR,OFF,cluster,1,890466.9780453021,111.30837225566276,2881.8569733849,296.50643365710977,342337.0725820295,171.16853629101476,2218.1707384516,276.9197200324051,30667.51997523233,15.333759987616165,1004.8411825929,75.14431000278074,13474.499854187734,6.737249927093867,93.59595025,9.798634186786815,503987.88563385257,251.99394281692628,2881.8569733849,475.0948684969563,0.3844466791272896,0.03443981723224792,0.015131947827830875,0.5659815558126315,13.699502421542894,12.743554044105949,10.330991999511976,9.508628490019642,13.130309494496565,0.08958281889786948,0.03936032914144776,1.4721978015151038,16.433930295780318,0.43937363910191046,1.387281539723173,0.08579488802325216,0.9051075531884073,0.8701552874995845,3996.2916612156014,2992.9482678243376,4.66839660541096,25.592032851696175,0.8291919604647258,0.12277851556848059,30.84,25.890747613872303,-1.4463072788173033e-05,69.62,5.088295157850491,1.2550883173785297,0.12891848346353876,3.6216810044769225,OFF,1,0.0,OFF,1,0.0,OFF,1,0.1844,OFF,1,0.6696,OFF,1,0.7216,OFF,1,-0.8232,OFF,1,0.0652,OFF,1,0.0306,OFF,1,0.3401,OFF,1,0.1882,OFF,1,0.7283,OFF,1,-0.6252,OFF,1,0.0002,OFF,1,0.0,OFF,1,0.2305,OFF,1,0.6781,OFF,1,0.7738,OFF,1,-0.621
HARQST3,HARQST3_on_2025-06-17,HAR,ON,cluster,1,3937622.097307111,492.2027621633889,92321.78402500002,2598.39057671956,2273267.6428592866,1136.6338214296434,92321.78402500002,4645.87458615314,50244.12170171625,25.122060850858123,893.1329492089,71.59152015581346,85020.53695218942,42.51026847609471,838.72214449,91.61840711596716,1529089.7957939184,764.5448978969592,16900.85801089,2121.088177972687,0.5773199120387772,0.012760016187454239,0.021591847783039887,0.38832822399072864,15.186087824435509,14.636729284526394,10.824668740645839,11.35065987928631,14.240183865616357,0.022102158476376213,0.03740014389384186,0.6726395814396833,30.43320778580262,1.692148933466044,0.6946856725084748,0.021861446156138876,0.5144029663030564,0.5274972796877561,3029.408556439128,3284.696062752411,15.035077686820436,343.18750165943527,0.7464546128385169,0.08239258485528496,0.046605,187.56860205171833,-5.544099022627575e-05,74.065,13.69556870122835,1.5853154019591618,-0.13218180630334567,3.8120605438805555,ON,1,0.9008,ON,1,0.9979,ON,1,0.515,ON,1,0.6787,OFF,0,0.7212,ON,1,0.4805,OFF,0,0.1085,OFF,0,0.2087,OFF,0,0.3896,OFF,0,0.3757,OFF,0,0.728,OFF,0,-0.5679,ON,1,0.8217,ON,1,0.769,ON,1,0.5178,ON,1,0.6786,OFF,0,0.7729,ON,1,0.1543
VAN1,VAN1_off_2025-09-15,VAN,OFF,cluster,3,9055208.717575788,1131.9010896969735,72645.61231225,5574.610038467046,8973751.853883456,4486.875926941728,72645.61231225,10454.352617972707,36580.6994380692,18.290349719034598,759.6583316100001,48.00884260122263,1512.942089637991,0.7564710448189955,7.702367798595999,1.0070812947192587,43363.22216462421,21.681611082312106,238.5668682721,35.40228913495834,0.9910044189777506,0.00403974116765167,0.00016707975893492466,0.004788760095662729,16.018850809448438,16.009814524898516,10.507303378986794,7.322472183356991,10.677390006018317,0.0040764108517480965,0.0001685963813433381,0.004832228801362902,1.1854126036286525,0.04135902573864203,0.004980522526631305,0.0040681247996342635,0.004820591059531152,0.004968160752717276,539.8387924092768,509.0106561525237,8.299420781374119,78.9787451720871,0.7031007920631585,0.008667559303343007,0.108165,64.18017702561968,-0.000655964278607076,0.125985,8.011253149491896,2.464183048526176,-1.777474839626733,8.687342341541525,OFF,1,0.0083,OFF,1,0.0006,OFF,1,0.4992,OFF,1,0.4374,ON,0,0.6753,OFF,1,-1.249,OFF,1,0.0187,OFF,1,0.0041,OFF,1,0.3623,OFF,1,0.1398,ON,0,0.6705,OFF,1,-0.904,OFF,1,0.013,OFF,1,0.003,ON,0,0.5011,OFF,1,0.4662,ON,0,0.6633,OFF,1,-0.6548
VAN1,VAN1_off_2025-09-17,VAN,OFF,cluster,3,10872089.768996857,1359.0112211246071,86746.33044529002,7136.1884429187585,10813059.692852348,5406.529846426174,86746.33044529002,13485.315282553727,47067.78715864687,23.533893579323433,891.3132627168999,59.16825227502431,1226.0909012972356,0.6130454506486178,38.12180760979601,1.7703039448854716,10736.19808456335,5.368099042281675,45.155819556863996,2.7686229093666173,0.994570494044959,0.004329230916844214,0.00011277417013181673,0.000987500868064848,16.201709583655827,16.19626528486414,10.75936536730407,7.11240152615364,9.281469448045122,0.004352864822318079,0.00011338982083929429,0.0009928917798964155,0.2281007613157546,0.02604946982399065,0.0011014869768220595,0.004343418508667815,0.0009923991888858685,0.001100880785142663,513.0032686470786,340.1285289641987,8.684439574585888,83.81030393499604,0.6914263224815536,0.006145416981102531,0.1083,63.83047402176667,-0.0007671734629878007,0.12072,7.98939760065958,2.6208626537381035,-2.3049319456063393,9.0838637587105,OFF,1,0.0105,OFF,1,0.0022,OFF,1,0.4983,OFF,1,0.4685,ON,0,0.6753,OFF,1,-1.1767,OFF,1,0.0179,OFF,1,0.0037,OFF,1,0.367,OFF,1,0.1348,ON,0,0.6705,OFF,1,-0.9162,OFF,1,0.0242,OFF,1,0.0083,ON,0,0.5003,OFF,1,0.5,ON,0,0.6633,OFF,1,-0.5149
VAN1,VAN1_off_2025-09-20,VAN,OFF,cluster,3,10059835.00873757,1257.4793760921962,76568.70081025001,6281.143512849461,9925698.206232205,4962.849103116103,76568.70081025001,11810.637056354803,46094.28100666749,23.047140503333743,754.7019929856,51.701776395299774,2664.3318175694976,1.3321659087847488,38.237947811856,2.367449966915698,85378.18968112652,42.68909484056326,899.0198669956001,100.09975683943964,0.9866661031330177,0.004582011630074633,0.00026484846076057567,0.00848703677614697,16.124061421184667,16.110637831046766,10.738465859464627,7.888083838256233,11.354857669532862,0.004643933358534002,0.00026842764732624383,0.008601731375180253,1.852251251449706,0.057801787105135734,0.008829157005759715,0.00463318356804082,0.008564947271328845,0.008790407913230054,584.5990801420569,620.3934535808387,8.240872753282314,76.71411295547243,0.7008386523963628,0.009783767008772572,0.10776,60.890621560881996,-0.000637450901344403,0.127875,7.803244297120488,2.4376730293360094,-1.5852600538379684,8.222553992790534,OFF,1,0.0092,OFF,1,0.0005,OFF,1,0.5,OFF,1,0.4391,ON,0,0.6753,OFF,1,-1.2138,OFF,1,0.0223,OFF,1,0.0052,OFF,1,0.3665,OFF,1,0.1506,ON,0,0.6705,OFF,1,-0.8538,OFF,1,0.0129,OFF,1,0.003,ON,0,0.5017,OFF,1,0.4656,ON,0,0.6633,OFF,1,-0.7198
VAN1,VAN1_off_2025-09-23,VAN,OFF,cluster,3,12124704.001151081,1515.5880001438852,118733.92916841,8596.15870876363,12001043.136507688,6000.521568253844,118733.92916841,16392.346205063477,43240.93405725783,21.620467028628916,846.7459812100001,55.68358466602282,1328.810659937085,0.6644053299685424,27.855088395263998,1.6469623267943132,79091.11992619769,39.545559963098846,2977.4003381136,208.32143568342119,0.9898009168197712,0.0035663496653734945,0.00010959530721829843,0.006523138207636989,16.310755664689875,16.300504215342645,10.674565999181578,7.192791850131957,11.278368527126903,0.003603097961185845,0.00011072459658899776,0.006590353773964241,1.8290798209779526,0.03073038751075079,0.006677020411920252,0.003596622353896996,0.006568732335827075,0.006654827843180729,550.1875354501866,544.1024618641111,9.233295184984414,93.76420733038579,0.679625085786416,0.006288043540094794,0.10749,78.3418245308949,-0.0007094637174825045,0.11586,8.851091714048476,2.6616637458324535,-1.6740452294052475,9.107712365210688,OFF,1,0.0044,OFF,1,0.0003,ON,0,0.5,OFF,1,0.4211,ON,0,0.6753,OFF,1,-1.4083,OFF,1,0.0163,OFF,1,0.0034,OFF,1,0.3674,OFF,1,0.1295,ON,0,0.6705,OFF,1,-0.9425,OFF,1,0.0072,OFF,1,0.0008,ON,0,0.5017,OFF,1,0.4307,ON,0,0.6633,OFF,1,-0.8275
VAN1,VAN1_off_2025-09-26,VAN,OFF,cluster,3,12924823.204485768,1615.602900560721,126856.00039224999,9681.195774053807,12858425.596946161,6429.2127984730805,126856.00039224999,18547.310823626103,42722.8735002894,21.3614367501447,889.4435381316001,53.691507944091484,1740.2073122202935,0.8701036561101467,19.074261373281004,1.6952537324167412,21934.526727097906,10.967263363548954,1011.7615872399999,43.79947882636754,0.9948627840792001,0.0033054899726180967,0.00013464070530700385,0.0016970852428747477,16.374660377065943,16.36950992068405,10.662513141346889,7.462334009198553,9.99586282640058,0.0033225586739353717,0.0001353359553313784,0.0017058485552310218,0.5134141252562496,0.04073245008128428,0.0018350873252524539,0.003317051171825328,0.0017043952480975146,0.0018334056095892172,519.8993686032273,355.05091435776995,9.45413688598931,97.04788709260309,0.6671434454369527,0.005617740436261168,0.108165,78.51929477733341,-0.0007338766869787795,0.1137,8.861111373690525,2.7945079638830634,-2.1245490314278226,8.907175911485496,OFF,1,0.0062,OFF,1,0.0006,OFF,1,0.4986,OFF,1,0.4403,ON,0,0.6753,OFF,1,-1.3249,OFF,1,0.0138,OFF,1,0.0027,OFF,1,0.3683,OFF,1,0.1202,ON,0,0.6704,OFF,1,-0.992,OFF,1,0.01,OFF,1,0.0014,ON,0,0.5005,OFF,1,0.4501,ON,0,0.6633,OFF,1,-0.7098
VAN1,VAN1_on_2025-09-16,VAN,ON,cluster,3,3935996255.9614043,491999.5319951755,9094784.251535999,1405644.9946333314,3926727947.184309,1963363.9735921544,9094784.251535999,2239735.379012522,8846537.141979314,4423.268570989657,139442.04829636,19318.73462905236,11756.511402626033,5.878255701313016,50.051167849224996,10.199866575407802,410015.12371364725,205.00756185682363,1375.4707882755997,282.67594576397823,0.9976452445138743,0.002247597956573377,2.986921388662346e-06,0.0001041706081637258,22.09342986516071,22.09107233287851,15.995536770059196,9.372247583635959,12.923951764038085,0.0022529029922540955,2.993971459381628e-06,0.00010441648345097391,0.04634752752780107,0.0013289393594287577,0.0001071690135191214,0.002250369011469438,0.00010441103242941348,0.00010716327133064485,469.14916014991263,403.6611098815296,3.6404251134199757,13.510905096203313,0.784360592651765,0.0005354461338004619,0.05241,18.485351428393592,-0.001626252950522951,0.137865,4.29945943443921,2.0508837356881333,-3.055706856280142,12.718824749242552,ON,1,0.9539,ON,1,0.9779,ON,1,0.527,ON,1,0.6589,ON,1,0.6753,ON,1,0.7524,ON,1,0.9551,ON,1,0.9738,ON,1,0.8732,ON,1,0.8564,ON,1,0.6661,ON,1,0.3561,ON,1,0.8158,ON,1,0.9051,ON,1,0.501,ON,1,0.6883,ON,1,0.6633,ON,1,0.2475
VAN1,VAN1_on_2025-09-19,VAN,ON,cluster,3,3827684186.181246,478460.52327265573,9445818.294025002,1382431.975254382,3819003144.828712,1909501.572414356,9445818.294025002,2216668.7790304334,8420238.820521541,4210.119410260771,126873.45324899998,18331.395136372736,10503.151280651151,5.2515756403255756,45.115455974415994,8.973813309718507,250299.38073157758,125.14969036578879,1156.9970949156,205.52247306105906,0.9977320382428952,0.002199825902805773,2.7439963094577556e-06,6.539185798954146e-05,22.065525806397396,22.063255268920457,15.946148868060112,9.259525818073433,12.430416998519698,0.002204826364681928,2.750233734390452e-06,6.554050134012232e-05,0.029725924177058504,0.0012473697604694957,6.814049710998215e-05,0.0022023993018793933,6.553835365530408e-05,6.813817565176523e-05,462.37455703820143,403.94744600496864,3.7388822012874248,14.376183515686733,0.7832820420099436,0.0004635153963803596,0.054975,19.742105846927316,-0.0016760612353700593,0.13773,4.44320895827797,2.0609918929648066,-3.2109460901335862,12.803729450847024,ON,1,0.9525,ON,1,0.9698,ON,1,0.5264,ON,1,0.6482,ON,1,0.6753,ON,1,0.7137,ON,1,0.9491,ON,1,0.9682,ON,1,0.8665,ON,1,0.8456,ON,1,0.6662,ON,1,0.342,ON,1,0.8326,ON,1,0.9237,ON,1,0.501,ON,1,0.6923,ON,1,0.6633,ON,1,0.2648
VAN1,VAN1_on_2025-09-22,VAN,ON,cluster,3,5275731369.508729,659466.4211885912,10759961.336644,1531206.5506554898,5248007759.230595,2624003.8796152975,10759961.336644,2056413.8631321075,27647320.036170952,13823.660018085477,512510.08958361,59434.09565230928,2096.716974362658,1.0483584871813292,16.84609936,1.4934697647774868,74193.52498864429,37.09676249432214,231.66544671360003,48.81013481697746,0.9947450678708996,0.0052404715289257504,3.974267883464852e-07,1.4063173386243342e-05,22.38638315513541,22.38111436728958,17.13503939285422,7.648604877264391,11.214445639218026,0.005268155327617941,3.995262717885264e-07,1.4137464804267309e-05,0.0026835702300105155,7.583798254657054e-05,1.446080928657112e-05,0.005254327142098056,1.4137364871253628e-05,1.4460704730076487e-05,672.2239203960373,458.6862963357603,2.68013497665658,6.902930863574021,0.8136556309757492,0.00026136606763196813,0.043365,16.316162568597125,-0.0018480727907317735,0.1866,4.0393269945119705,1.8818802023888868,-3.7222229093571855,14.73250949002519,ON,1,0.9922,ON,1,0.9882,ON,1,0.5348,ON,1,0.6637,ON,1,0.6753,ON,1,0.8104,ON,1,0.9928,ON,1,0.9962,ON,1,0.9326,ON,1,0.9375,ON,1,0.6647,ON,1,0.6306,ON,1,0.8986,ON,1,0.9356,ON,1,0.5011,ON,1,0.6977,ON,1,0.6633,ON,1,0.4187
VAN1,VAN1_on_2025-09-23,VAN,ON,cluster,3,3875508931.4289765,484438.61642862204,8076264.883129,1340247.5438663564,3866980352.976017,1933490.1764880086,8076264.883129,2094053.222555153,8222889.535820676,4111.444767910338,136682.30461248997,17800.529021222526,3137.285223442017,1.5686426117210086,33.735617048169004,2.9480167702888513,302551.6319156081,151.27581595780404,1236.8487136996002,246.03256643784425,0.9977993655533094,0.0021217573436964664,8.095156736705644e-07,7.806758732047388e-05,22.077942828528748,22.07573976912836,15.922432351912667,8.05143182254739,12.620010531122226,0.0021264368538858394,8.113010507093915e-07,7.823976444120414e-05,0.03679383391903677,0.0003815307514195522,7.888332508230147e-05,0.0021241791869966086,7.823670387047208e-05,7.8880213956423e-05,468.82732568629024,408.3524051987226,3.3327789595711153,10.653648146424281,0.7876777009341669,0.00047377979066922494,0.056055,16.67138954088514,-0.001716197488338682,0.138945,4.083061295263684,2.0364102077284962,-3.1519097460020453,14.024307946580972,ON,1,0.9118,ON,1,0.9729,ON,1,0.5258,ON,1,0.6561,ON,1,0.6753,ON,1,0.6671,ON,1,0.9499,ON,1,0.9619,ON,1,0.8672,ON,1,0.8391,ON,1,0.6662,ON,1,0.3482,ON,1,0.8447,ON,1,0.9002,ON,1,0.501,ON,1,0.6894,ON,1,0.6633,ON,1,0.2746
VAN1,VAN1_on_2025-09-26,VAN,ON,cluster,3,5222242817.768479,652780.35222106,9274662.157489,1527928.9437092722,5180857594.637857,2590428.797318929,9274662.157489,2079488.7436548693,41173682.388025135,20586.841194012566,712000.1276010001,87963.20868668018,4734.14535201866,2.3670726760093297,52.332506642641,4.85566295721823,206806.5972448438,103.4032986224219,1098.3769187329,193.0823831986546,0.9920752012928602,0.007884291065121153,9.06534896445434e-07,3.960110712224877e-05,22.376192805331968,22.368236438517872,17.53330985751249,8.46276770251305,12.23954415810237,0.007947271592764782,9.137763904027121e-07,3.991744483748922e-05,0.005022786043178542,0.00011497988708912306,4.050928295422654e-05,0.007915858353152169,3.9916648157488925e-05,4.0508462475381734e-05,652.1577723317915,542.6067467588367,3.123016352221351,10.09625157428954,0.8189021469205169,0.00042082779756868793,0.05349,14.207937058663482,-0.0018383859971714974,0.21549,3.769341727498313,1.8116323983146265,-3.3762307601385007,13.905468736004822,ON,1,0.9949,ON,1,0.999,ON,1,0.5355,ON,1,0.7175,ON,1,0.6753,ON,1,1.0422,ON,1,0.9946,ON,1,0.9975,ON,1,0.932,ON,1,0.9452,ON,1,0.6648,ON,1,0.7206,ON,1,0.9265,ON,1,0.9689,ON,1,0.501,ON,1,0.7105,ON,1,0.6633,ON,1,0.4078
AEP_Turk,AEP_Turk_S1,AEP,ON,cluster,2,54880462.538477786,6860.057817309723,95819.05999260645,16527.412866734732,53853366.576046206,26926.6832880231,95819.05999260645,23558.418975170545,522295.18167112034,261.14759083556015,4067.2882855001785,606.6437640198309,38838.65759530072,19.41932879765036,310.5926216421355,33.39264959744903,465962.1231651565,232.98106158257826,4535.45297799076,570.7124662455014,0.9812848522967265,0.009516960271698308,0.0007076955222101156,0.008490491909365034,17.82066798774707,17.80177549584249,13.16599010379288,10.567197106591447,13.051861775137736,0.009698468542975468,0.0007211927510688868,0.008652423289213756,0.8921432544588783,0.07436150850742931,0.009283579536184744,0.009651740282386153,0.00861520560286031,0.009240751969711058,893.1121319012138,735.4458664022183,3.1263943535602245,9.935547276425543,0.8170206062205815,0.01935997117360128,0.084675,13.967675279766368,-0.0009216100584363575,0.231555,3.7373353180752784,1.6223535916337886,-1.5833045735682518,7.234578389251045,OFF,0,0.1945,OFF,0,0.0246,ON,1,0.5012,OFF,0,0.6765,ON,1,0.6665,OFF,0,-0.2166,OFF,0,0.3178,OFF,0,0.4058,OFF,0,0.4364,OFF,0,0.5786,ON,1,0.6236,OFF,0,-0.0508,OFF,0,0.2962,OFF,0,0.1451,ON,1,0.5007,OFF,0,0.6169,ON,1,0.6828,OFF,0,-0.0982
AEP_Turk,AEP_Turk_S2,AEP,OFF,cluster,2,207406.41438886098,25.925801798607623,1127.4638357739573,86.54456297097276,187151.44352222193,93.57572176111097,1127.4638357739573,154.32097490362486,9394.17895446895,4.697089477234475,34.87090840156164,5.360954171836477,1283.732814847116,0.641866407423558,24.904347539384293,1.6510536036000605,9577.059097322966,4.788529548661483,13.67868648775783,0.4299438525168222,0.9023416371845492,0.045293579671340546,0.006189455705262218,0.04617532743884757,12.242440323361627,12.139678769737973,9.14795195950745,7.158306049520658,9.1672302509945,0.0501955997646543,0.0068593262797239886,0.05117277706775815,1.0194673896165827,0.13665194381886597,0.055258376021083085,0.04897643231059158,0.04990647140731846,0.053785643124527965,789.9007445295454,1555.8165462463398,5.78403714206755,41.56099448365271,0.7903178804419689,0.11607249184315278,0.030945,43.48809901918483,-0.00028018691395567593,0.143805,6.594550706275932,1.4149244097912683,-0.990816172914491,4.981372720217315,OFF,1,0.0049,OFF,1,0.0002,OFF,1,0.4991,OFF,1,0.6764,ON,0,0.6665,OFF,1,-1.1937,OFF,1,0.0167,OFF,1,0.0042,OFF,1,0.2905,OFF,1,0.2004,ON,0,0.6241,OFF,1,-0.8286,OFF,1,0.0105,OFF,1,0.0007,ON,0,0.5015,OFF,1,0.5593,ON,0,0.6827,OFF,1,-0.8412
Towantic_GT1,20250104_1230 GT1,Tow,ON,cluster,3,4783924367.076885,598065.3040476165,7238369.865478516,1071788.9054865288,4494521446.574271,2247260.723287136,7238369.865478516,913425.6680789203,289327020.20969194,144663.51010484598,2624795.522713661,345610.0503848898,56738.17596140874,28.383279620514628,1005.6012184799329,86.07567663655084,19162.11696020802,9.581058480104009,450.8481373647228,24.81404064345643,0.9395051220930051,0.060479012210320336,1.186017411811161e-05,4.005522556351914e-06,22.288527044121295,22.226125035926355,19.483068167623006,10.946220185194441,9.860742718889206,0.06437326501806265,1.2623852535992374e-05,4.263438763834e-06,6.622995994746728e-05,0.00019610396540318674,1.586594839878827e-05,0.06238614238586544,4.263429675404786e-06,1.586582253596026e-05,1030.2496507789697,613.4554326934704,1.9427915659641368,3.8244974940273337,0.8543418997704855,0.001446797405647526,0.030945,12.102975739422282,-0.0022153953405677166,0.268275,3.4789331323581303,1.4951363036745338,-4.12179410567905,12.365382317037149,ON,1,1.0,ON,1,1.0,ON,1,0.5536,ON,1,0.903,ON,1,0.6752,ON,1,0.9118,ON,1,0.9986,ON,1,0.9999,ON,1,0.9225,ON,1,0.9777,ON,1,0.6651,ON,1,1.1443,ON,1,0.9949,ON,1,0.9994,ON,1,0.5011,ON,1,0.7908,ON,1,0.6633,ON,1,0.8364
Towantic_GT1,20250105_0031 GT1,Tow,OFF,cluster,3,29721549.007337768,3715.658083177618,568365.3388403393,28331.116546241155,28945284.05989329,14472.642029946646,568365.3388403393,55267.97325508023,710266.7083252451,355.13335416262254,15418.931170273805,1130.7884215641745,47461.56113073799,23.74265189131465,1810.280394461719,112.73660276328107,18536.67798849479,9.268338994247395,413.0443291133597,22.363493227471096,0.9738820830888447,0.02389736511209062,0.0015968737402959885,0.0006236780587686861,17.207382930132805,17.180917883776107,13.473397231929729,10.76769649251896,9.827560587937237,0.024538253169516105,0.001639699269578055,0.0006404040793014241,0.026098193497167802,0.06682216774960764,0.00222549362293281,0.024242026378982557,0.0006401991081139523,0.0022230208800360658,424.51600528913826,399.4844395396634,11.066542195994707,141.06246727042148,0.60877957892686,0.007240481106865241,0.07887,152.9649193001795,-0.0008319326435617527,0.084135,12.367898742295788,3.1215780008762533,-2.4511190986129567,7.353357295838871,OFF,1,0.0353,OFF,1,0.0006,ON,0,0.5006,OFF,1,0.4275,ON,0,0.6753,OFF,1,-0.9573,OFF,1,0.0621,OFF,1,0.054,OFF,1,0.4347,OFF,1,0.2695,ON,0,0.67,OFF,1,-0.6324,OFF,1,0.0022,OFF,1,0.0,ON,0,0.5003,OFF,1,0.3489,ON,0,0.6633,OFF,1,-1.0
Towantic_GT2,20250105_0434 GT2,Tow,ON,cluster,3,2258494293.3145404,282347.08004932373,2150762.2428786904,501982.9514911245,2140616521.6079843,1070308.2608039922,2150762.2428786904,379783.7958918982,117827373.82468303,58913.686912341516,1376006.0364786536,182742.56818140837,35221.81980041915,17.61971976008962,418.4587571241573,39.3936220834113,15176.062072753457,7.588031036376728,36.97934789872511,2.110223258542019,0.9478069207190424,0.052170764466161625,1.5595266237634815e-05,6.71954855838101e-06,21.537964186739398,21.484359719165496,18.584731186095524,10.469449441321778,9.62754049287416,0.055043662718333886,1.645405398158904e-05,7.0895753254083665e-06,0.00012879912010373753,0.00029892730913977497,2.2315312758087124e-05,0.05358215253450951,7.089550194487998e-06,2.231506377519946e-05,1080.9006087211415,567.8409227713116,1.6527950696094358,1.7406494240915773,0.8515874105331573,0.002145707576251504,0.16743,7.617441067578842,-0.002049542378912443,0.270705,2.759971207744019,1.5320081215342536,-3.9522730754304454,11.856819226291336,ON,1,0.9985,ON,1,1.0,ON,1,0.5221,ON,1,0.8316,ON,1,0.6753,ON,1,1.1021,ON,1,0.9827,ON,1,0.9951,ON,1,0.7665,ON,1,0.8964,ON,1,0.6677,ON,1,0.9325,ON,1,0.9935,ON,1,0.9988,OFF,0,0.4998,ON,1,0.7827,ON,1,0.6633,ON,1,0.825
Towantic_GT2,20250112_0855 GT2,Tow,OFF,cluster,3,20347735.531377237,2543.7849145364717,300062.2918200642,14963.667992485922,18494134.76630413,9247.067383152065,300062.2918200642,28862.201665431603,1774445.0688929143,887.2225344464572,18204.805859562242,1440.0382091324095,64686.18175308738,32.35927051179959,2131.3372773730807,129.24647767945208,14469.51442710366,7.2347572135518305,49.76091933205316,2.3554510473191326,0.9089038304918619,0.08720602182766875,0.003179035900743747,0.0007111117797256081,16.828480236707353,16.732964254192815,14.388998858323324,11.077318342670688,9.579868370279268,0.09594636847384798,0.003497659261732025,0.0007823839617231505,0.008154388479392666,0.03645431627444459,0.003905340029928032,0.09161825345429642,0.000782078058936594,0.0038977339859141273,655.2933675870722,729.8071190751247,10.95620752960787,144.1328737736201,0.6935007284705511,0.018260699160415287,0.07887,117.95898706110918,-0.000949242931103932,0.13314,10.86089255359089,2.160826602198964,-2.384365294637849,7.153095883913547,OFF,1,0.3341,OFF,1,0.0785,ON,0,0.5008,OFF,1,0.5321,ON,0,0.6753,OFF,1,-0.2728,OFF,1,0.2945,OFF,1,0.4788,OFF,1,0.4481,OFF,1,0.5102,ON,0,0.6699,OFF,1,-0.1375,OFF,1,0.0409,OFF,1,0.0135,ON,0,0.5003,OFF,1,0.4865,ON,0,0.6633,OFF,1,-0.52
Towantic_GT2,20250103_0833 GT2,Tow,ON,cluster,3,9257653945.962343,1157351.4121718144,4354778.258548737,1642668.3595170584,1166508101.7815995,583254.0508907997,2362535.236078635,622158.3582617573,106275371.53137082,53137.68576568541,74641.66504417453,7888.153917024713,139296557.46757936,69683.12029393665,78427.48287683725,3197.680065613572,7845573915.181791,3922786.9575908957,4354778.258548737,161227.85215632344,0.1260047209142402,0.011479730410286293,0.01504663689965777,0.8474689117758155,22.9487165000453,20.877280595635323,18.481544137555804,18.752115732540886,22.783215377393976,0.0911055580060328,0.11941327904609716,6.725691748903669,73.82306739681289,1.310713436804687,6.273549775018118,0.08719145561336449,2.0445513655583816,1.9842444495458507,6137.261611447656,2198.7225451971144,1.0222997181259603,-0.8273218105809552,0.8951647100073327,0.21168213580021936,79.07,3.7627104548797567,0.000372593175650893,87.68,1.9397707222450433,0.9536570402860428,0.6353115939195509,4.301671239838171,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,0.6342,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,0.6463,ON,1,1.7519,ON,1,0.6509,ON,1,0.9348,OFF,0,0.0578,ON,1,0.681,ON,1,0.6639,OFF,0,-0.5828
